Month,Total Gallons,Postal Code
2/1/2017,26418600,78739
2/1/2017,32322600,78759
2/1/2017,215100,78742
2/1/2017,40041300,78749
2/1/2017,1398300,78758
2/1/2017,28200,78752
2/1/2017,13268800,78701
2/1/2017,11633200,78746
2/1/2017,9889000,78702
2/1/2017,26997300,78723
2/1/2017,11536500,78751
2/1/2017,41122800,78744
2/1/2017,46608800,78753
2/1/2017,5170000,78756
2/1/2017,1603800,78749
2/1/2017,372300,78703
2/1/2017,501100,78750
2/1/2017,9998200,78752
2/1/2017,17384500,78617
2/1/2017,17429600,78754
2/1/2017,14264800,78731
2/1/2017,35227000,78703
2/1/2017,8750800,78756
2/1/2017,48492100,78704
2/1/2017,23989600,78757
2/1/2017,19771400,78748
2/1/2017,6507500,78660
2/1/2017,33899900,78704
2/1/2017,1415500,78653
2/1/2017,129700,78757
2/1/2017,70700,78756
2/1/2017,12809800,78751
2/1/2017,3700,78732
2/1/2017,11509100,78757
2/1/2017,1987900,78753
2/1/2017,572500,78742
2/1/2017,51095600,78748
2/1/2017,14561900,78752
2/1/2017,8905400,78736
2/1/2017,4502700,78737
2/1/2017,55000,78653
3/1/2017,16500,78758
3/1/2017,2224900,78745
3/1/2017,74763600,78741
3/1/2017,800,78747
3/1/2017,35900,78757
3/1/2017,24900,78724
3/1/2017,9600,78723
3/1/2017,39204500,78704
3/1/2017,59700,78652
3/1/2017,54700,78759
3/1/2017,45008300,78731
3/1/2017,445400,78751
3/1/2017,9000,78652
3/1/2017,1328500,78660
3/1/2017,145200,78742
3/1/2017,67900,78730
3/1/2017,116400,78721
3/1/2017,5387400,78737
3/1/2017,2919300,78753
3/1/2017,15800,78717
3/1/2017,944100,78735
3/1/2017,36200,78744
3/1/2017,388500,78724
3/1/2017,202800,78723
3/1/2017,13283600,78751
3/1/2017,613500,78742
3/1/2017,12139300,78717
3/1/2017,11309000,78702
3/1/2017,7018200,78722
3/1/2017,100,78738
3/1/2017,30599200,78745
3/1/2017,28369800,78739
3/1/2017,0,78739
3/1/2017,55930000,78748
3/1/2017,4408100,78721
3/1/2017,5000,78653
3/1/2017,1502700,78741
3/1/2017,222700,78742
3/1/2017,624100,78613
3/1/2017,424600,78705
3/1/2017,113100,78745
3/1/2017,11821700,78724
3/1/2017,6200,78736
3/1/2017,53336300,78753
3/1/2017,15200,78754
3/1/2017,4976100,78728
3/1/2017,16300,78749
3/1/2017,254200,78746
3/1/2017,33200,78705
3/1/2017,1449400,78729
3/1/2017,1485400,78744
3/1/2017,237000,78757
3/1/2017,165200,78725
3/1/2017,31500,78756
3/1/2017,3936700,78617
3/1/2017,18000,78751
3/1/2017,390800,78719
3/1/2017,105800,78704
3/1/2017,16215300,78730
3/1/2017,745700,78750
3/1/2017,80200,78722
3/1/2017,1400,78753
3/1/2017,688800,78703
3/1/2017,15959200,78749
3/1/2017,2000,78702
3/1/2017,32200,78701
3/1/2017,1500,78729
3/1/2017,23157100,78727
3/1/2017,3900,78617
3/1/2017,9763800,78736
3/1/2017,9300,78750
3/1/2017,0,78725
3/1/2017,1766600,78754
3/1/2017,449700,78736
3/1/2017,2800,78737
3/1/2017,14454000,78735
3/1/2017,2662700,78613
3/1/2017,4500,78728
3/1/2017,297900,78731
3/1/2017,31600,78660
3/1/2017,17077800,78752
3/1/2017,2830000,78727
3/1/2017,34993900,78758
3/1/2017,0,78722
3/1/2017,7600,78721
3/1/2017,2610700,78725
3/1/2017,397900,78746
3/1/2017,29900,78741
3/1/2017,30329400,78744
3/1/2017,7000,78617
3/1/2017,18647800,78617
3/1/2017,2438400,78736
3/1/2017,4510300,78660
3/1/2017,7600,78726
3/1/2017,12200,78727
3/1/2017,22300,78748
3/1/2017,130900,78747
3/1/2017,20679500,78748
3/1/2017,9033600,78735
3/1/2017,3795700,78748
3/1/2017,262400,78731
3/1/2017,2341400,78704
3/1/2017,502600,78702
3/1/2017,7202200,78747
3/1/2017,6476400,78728
3/1/2017,1820100,78728
3/1/2017,22341400,78723
3/1/2017,2894700,78722
3/1/2017,2261600,78726
3/1/2017,796700,78701
3/1/2017,40100,78733
3/1/2017,12643500,78726
3/1/2017,3578200,78717
3/1/2017,19673200,78729
3/1/2017,12131000,78721
3/1/2017,30265700,78723
3/1/2017,16483300,78741
3/1/2017,27700800,78757
3/1/2017,41596900,78703
3/1/2017,18105800,78754
3/1/2017,13288500,78757
3/1/2017,355500,78703
3/1/2017,13888500,78751
3/1/2017,13065400,78726
3/1/2017,30827400,78727
3/1/2017,62843200,78745
3/1/2017,216200,78730
3/1/2017,39821400,78759
3/1/2017,9397200,78756
3/1/2017,2700,78732
3/1/2017,45144500,78744
3/1/2017,51278400,78704
3/1/2017,16775600,78731
3/1/2017,18012500,78729
3/1/2017,17164400,78701
3/1/2017,36606800,78753
3/1/2017,19441200,78724
3/1/2017,8192200,78705
3/1/2017,28369300,78717
3/1/2017,46624000,78749
3/1/2017,12349500,78703
3/1/2017,2471300,78652
3/1/2017,10616800,78752
3/1/2017,48799400,78759
3/1/2017,5515400,78756
3/1/2017,401900,78701
3/1/2017,2278600,78749
3/1/2017,1465400,78653
3/1/2017,5484800,78730
3/1/2017,19647100,78754
3/1/2017,67600,78653
3/1/2017,13711200,78746
3/1/2017,13666900,78750
3/1/2017,7988400,78660
3/1/2017,21711400,78747
3/1/2017,62300,78752
3/1/2017,23255600,78702
3/1/2017,48967500,78758
3/1/2017,1055700,78759
3/1/2017,1381500,78719
3/1/2017,29788100,78746
3/1/2017,1736800,78758
3/1/2017,133200,78756
3/1/2017,41448700,78750
3/1/2017,39192300,78705
4/1/2017,58400,78652
4/1/2017,477000,78736
4/1/2017,0,78739
4/1/2017,2659100,78729
4/1/2017,800,78738
4/1/2017,59000,78756
4/1/2017,371900,78719
4/1/2017,4550700,78727
4/1/2017,10556900,78702
4/1/2017,166600,78724
4/1/2017,9647100,78724
4/1/2017,10200,78726
4/1/2017,34230700,78739
4/1/2017,63900,78730
4/1/2017,219500,78742
4/1/2017,4777300,78730
4/1/2017,24600,78717
4/1/2017,71800,78752
4/1/2017,46200,78744
4/1/2017,23200,78748
4/1/2017,30400,78653
4/1/2017,883900,78660
4/1/2017,2154700,78735
4/1/2017,28800,78705
4/1/2017,852500,78703
4/1/2017,48900,78741
4/1/2017,1800,78702
4/1/2017,2000,78753
4/1/2017,13500,78754
4/1/2017,141000,78725
4/1/2017,2722300,78725
4/1/2017,11100,78727
4/1/2017,7371200,78747
4/1/2017,436200,78746
4/1/2017,312000,78746
4/1/2017,1078400,78754
4/1/2017,18291800,78617
4/1/2017,15746600,78701
4/1/2017,2724100,78736
4/1/2017,0,78722
4/1/2017,1007700,78613
4/1/2017,400300,78723
4/1/2017,497500,78701
4/1/2017,30400,78750
4/1/2017,66700,78759
4/1/2017,9005600,78735
4/1/2017,4801600,78660
4/1/2017,22500,78660
4/1/2017,515000,78705
4/1/2017,0,78725
4/1/2017,31100,78758
4/1/2017,6000,78736
4/1/2017,10684200,78736
4/1/2017,7200,78729
4/1/2017,21400,78701
4/1/2017,114100,78742
4/1/2017,170800,78704
4/1/2017,6100,78728
4/1/2017,42400,78757
4/1/2017,9753100,78756
4/1/2017,1132600,78759
4/1/2017,19229000,78730
4/1/2017,88200,78721
4/1/2017,3200,78737
4/1/2017,1846800,78744
4/1/2017,14900,78747
4/1/2017,15500,78724
4/1/2017,4312200,78721
4/1/2017,421500,78731
4/1/2017,24800,78751
4/1/2017,16517000,78754
4/1/2017,31196800,78727
4/1/2017,6100,78617
4/1/2017,5198200,78756
4/1/2017,5100,78617
4/1/2017,46722400,78758
4/1/2017,17664000,78724
4/1/2017,13900,78723
4/1/2017,383700,78747
4/1/2017,23099100,78747
4/1/2017,3300,78721
4/1/2017,81300,78722
4/1/2017,1822900,78741
4/1/2017,84700,78652
4/1/2017,18200,78749
4/1/2017,19483800,78729
4/1/2017,60700,78745
4/1/2017,45800,78733
4/1/2017,21962200,78723
4/1/2017,4616300,78717
4/1/2017,10768500,78717
4/1/2017,702600,78701
4/1/2017,517900,78731
4/1/2017,16843000,78741
4/1/2017,1235900,78719
4/1/2017,11540200,78721
4/1/2017,2798900,78726
4/1/2017,21294700,78727
4/1/2017,8278700,78728
4/1/2017,12834100,78726
4/1/2017,645900,78702
4/1/2017,32326800,78717
4/1/2017,2499100,78722
4/1/2017,731700,78728
4/1/2017,2911500,78704
4/1/2017,2684600,78613
4/1/2017,28752400,78757
4/1/2017,70868400,78741
4/1/2017,34804900,78746
4/1/2017,44631300,78750
4/1/2017,51178200,78731
4/1/2017,20808100,78748
4/1/2017,36296100,78753
4/1/2017,16069700,78731
4/1/2017,2099700,78745
4/1/2017,2514000,78749
4/1/2017,34420900,78759
4/1/2017,62709300,78745
4/1/2017,14496900,78751
4/1/2017,49532800,78753
4/1/2017,39432100,78704
4/1/2017,47404300,78744
4/1/2017,20636500,78754
4/1/2017,30098100,78723
4/1/2017,59658700,78748
4/1/2017,517200,78730
4/1/2017,4100,78732
4/1/2017,37151400,78705
4/1/2017,518100,78751
4/1/2017,5034000,78728
4/1/2017,52455800,78759
4/1/2017,656100,78742
4/1/2017,4227700,78617
4/1/2017,15608500,78735
4/1/2017,16004100,78749
4/1/2017,35074800,78758
4/1/2017,2855400,78652
4/1/2017,299000,78757
4/1/2017,1851900,78653
4/1/2017,33473900,78745
4/1/2017,969700,78750
4/1/2017,30761100,78744
4/1/2017,11196900,78752
4/1/2017,90800,78653
4/1/2017,7978200,78660
4/1/2017,2334000,78758
4/1/2017,7124700,78722
4/1/2017,4539000,78748
4/1/2017,6681900,78737
4/1/2017,12227300,78750
4/1/2017,285000,78756
4/1/2017,15375600,78726
4/1/2017,12728800,78751
4/1/2017,12004000,78703
4/1/2017,51172400,78704
4/1/2017,23229100,78702
4/1/2017,3365900,78753
4/1/2017,8414400,78705
4/1/2017,13108700,78746
4/1/2017,19511700,78729
4/1/2017,13048100,78757
4/1/2017,430700,78703
4/1/2017,49053500,78749
4/1/2017,16942200,78752
4/1/2017,43669300,78703
5/1/2017,24918600,78747
5/1/2017,13411000,78757
5/1/2017,235200,78756
5/1/2017,18960500,78617
5/1/2017,503200,78703
5/1/2017,1791800,78754
5/1/2017,50591500,78753
5/1/2017,38454600,78727
5/1/2017,8726000,78722
5/1/2017,27287800,78730
5/1/2017,48331000,78758
5/1/2017,19193400,78724
5/1/2017,2956100,78725
5/1/2017,37912800,78739
5/1/2017,10250100,78702
5/1/2017,11182700,78752
5/1/2017,148600,78653
5/1/2017,5469700,78756
5/1/2017,100300,78752
5/1/2017,4417000,78660
5/1/2017,4235800,78753
5/1/2017,62071000,78749
5/1/2017,8927900,78705
5/1/2017,16546200,78741
5/1/2017,217300,78742
5/1/2017,20051300,78726
5/1/2017,617900,78742
5/1/2017,66548400,78748
5/1/2017,9909100,78660
5/1/2017,2647900,78736
5/1/2017,5621500,78748
5/1/2017,34500,78726
5/1/2017,506600,78746
5/1/2017,49300,78750
5/1/2017,12483000,78717
5/1/2017,48085800,78746
5/1/2017,5600,78617
5/1/2017,575600,78731
5/1/2017,1671500,78719
5/1/2017,953800,78702
5/1/2017,13424000,78724
5/1/2017,1305200,78703
5/1/2017,230900,78704
5/1/2017,2613800,78613
5/1/2017,3796800,78704
5/1/2017,85400,78652
5/1/2017,0,78722
5/1/2017,430300,78723
5/1/2017,2958200,78728
5/1/2017,742800,78736
5/1/2017,8300,78728
5/1/2017,6500,78737
5/1/2017,35200,78754
5/1/2017,566800,78731
5/1/2017,142600,78730
5/1/2017,644400,78747
5/1/2017,36800,78758
5/1/2017,51000,78717
5/1/2017,2931600,78744
5/1/2017,14200,78747
5/1/2017,1600000,78613
5/1/2017,21908700,78723
5/1/2017,14700,78702
5/1/2017,29200,78660
5/1/2017,17700,78736
5/1/2017,94500,78721
5/1/2017,23000,78749
5/1/2017,51600,78705
5/1/2017,7289600,78747
5/1/2017,3787800,78722
5/1/2017,12477100,78735
5/1/2017,6739500,78727
5/1/2017,9200,78723
5/1/2017,3815500,78726
5/1/2017,902200,78746
5/1/2017,18500,78721
5/1/2017,146300,78725
5/1/2017,0,78725
5/1/2017,158100,78724
5/1/2017,100200,78742
5/1/2017,67200,78751
5/1/2017,4700,78617
5/1/2017,12816200,78726
5/1/2017,53100,78733
5/1/2017,51900,78722
5/1/2017,5926300,78717
5/1/2017,20100,78724
5/1/2017,71500,78756
5/1/2017,955800,78701
5/1/2017,385900,78719
5/1/2017,1712300,78660
5/1/2017,800,78753
5/1/2017,43500,78741
5/1/2017,25400,78652
5/1/2017,20149300,78729
5/1/2017,11100,78727
5/1/2017,51600,78757
5/1/2017,8730400,78728
5/1/2017,13075200,78721
5/1/2017,21871400,78727
5/1/2017,3167200,78729
5/1/2017,20000,78748
5/1/2017,24900,78653
5/1/2017,0,78739
5/1/2017,64300,78744
5/1/2017,6800,78729
5/1/2017,114000,78759
5/1/2017,53000,78745
5/1/2017,1000,78738
5/1/2017,512700,78705
5/1/2017,73600,78701
5/1/2017,2570900,78741
5/1/2017,3167000,78735
5/1/2017,15985600,78752
5/1/2017,70246800,78741
5/1/2017,31175200,78745
5/1/2017,38096800,78759
5/1/2017,1081800,78751
5/1/2017,4364300,78617
5/1/2017,1945100,78653
5/1/2017,5375200,78730
5/1/2017,510700,78701
5/1/2017,66008900,78731
5/1/2017,416500,78757
5/1/2017,12895700,78751
5/1/2017,25266900,78702
5/1/2017,40185500,78758
5/1/2017,42621100,78717
5/1/2017,17167200,78731
5/1/2017,4266800,78721
5/1/2017,33418100,78723
5/1/2017,15521600,78751
5/1/2017,23450000,78735
5/1/2017,22194800,78729
5/1/2017,1199500,78730
5/1/2017,21924100,78748
5/1/2017,14900400,78701
5/1/2017,16637900,78754
5/1/2017,28886000,78744
5/1/2017,12715800,78746
5/1/2017,2900,78732
5/1/2017,13749600,78750
5/1/2017,3332900,78745
5/1/2017,12471700,78703
5/1/2017,11761400,78756
5/1/2017,47542500,78744
5/1/2017,41011600,78753
5/1/2017,69032800,78759
5/1/2017,50943800,78704
5/1/2017,59734300,78750
5/1/2017,3528500,78652
5/1/2017,3485500,78758
5/1/2017,38186100,78705
5/1/2017,23805000,78754
5/1/2017,8908900,78737
5/1/2017,1408900,78750
5/1/2017,57213500,78703
5/1/2017,70253200,78745
5/1/2017,5915600,78728
5/1/2017,14206600,78736
5/1/2017,33800000,78757
5/1/2017,16157700,78749
5/1/2017,1416900,78759
5/1/2017,47803600,78704
5/1/2017,3684100,78749
6/1/2017,6284400,78728
6/1/2017,5673400,78745
6/1/2017,65804800,78749
6/1/2017,25115500,78754
6/1/2017,24700200,78729
6/1/2017,17002500,78752
6/1/2017,34176400,78745
6/1/2017,31096400,78744
6/1/2017,34490400,78705
6/1/2017,13799200,78736
6/1/2017,1501600,78730
6/1/2017,26075800,78702
6/1/2017,14040100,78721
6/1/2017,1144600,78750
6/1/2017,3009400,78725
6/1/2017,1627400,78719
6/1/2017,21412900,78724
6/1/2017,43269800,78753
6/1/2017,35260400,78757
6/1/2017,4322400,78758
6/1/2017,12140500,78702
6/1/2017,39868600,78759
6/1/2017,29378400,78730
6/1/2017,77786200,78741
6/1/2017,113300,78653
6/1/2017,50260700,78739
6/1/2017,56073900,78753
6/1/2017,43077100,78717
6/1/2017,18215200,78731
6/1/2017,18643600,78749
6/1/2017,20514300,78617
6/1/2017,71552000,78745
6/1/2017,2103400,78653
6/1/2017,27228900,78747
6/1/2017,5149400,78753
6/1/2017,10799300,78660
6/1/2017,1266200,78759
6/1/2017,217400,78752
6/1/2017,99800,78751
6/1/2017,80900,78757
6/1/2017,202300,78704
6/1/2017,49300,78653
6/1/2017,21863100,78729
6/1/2017,12474400,78724
6/1/2017,0,78725
6/1/2017,16200,78653
6/1/2017,188700,78725
6/1/2017,151100,78721
6/1/2017,44700,78745
6/1/2017,3025000,78722
6/1/2017,0,78722
6/1/2017,13400,78723
6/1/2017,22500,78736
6/1/2017,9119400,78728
6/1/2017,127600,78759
6/1/2017,10600,78728
6/1/2017,11194800,78735
6/1/2017,13063200,78726
6/1/2017,77000,78726
6/1/2017,96400,78701
6/1/2017,3400,78702
6/1/2017,1427700,78703
6/1/2017,3170400,78741
6/1/2017,9300,78737
6/1/2017,82700,78739
6/1/2017,12200,78727
6/1/2017,24852000,78727
6/1/2017,111300,78742
6/1/2017,2798900,78728
6/1/2017,149000,78730
6/1/2017,462900,78719
6/1/2017,1021500,78701
6/1/2017,115200,78705
6/1/2017,1300,78738
6/1/2017,6508800,78727
6/1/2017,1175600,78702
6/1/2017,100,78753
6/1/2017,48900,78758
6/1/2017,2972100,78660
6/1/2017,46830400,78746
6/1/2017,868300,78731
6/1/2017,47900,78733
6/1/2017,166600,78756
6/1/2017,1881600,78613
6/1/2017,3529800,78735
6/1/2017,8600,78729
6/1/2017,23700,78748
6/1/2017,5400,78721
6/1/2017,55000,78741
6/1/2017,185000,78724
6/1/2017,13698800,78717
6/1/2017,7702800,78747
6/1/2017,22200,78724
6/1/2017,2744400,78613
6/1/2017,39000,78750
6/1/2017,105500,78652
6/1/2017,1066800,78736
6/1/2017,4446300,78726
6/1/2017,2936600,78744
6/1/2017,7329900,78717
6/1/2017,1170500,78746
6/1/2017,487200,78723
6/1/2017,22662300,78723
6/1/2017,29400,78749
6/1/2017,45500,78744
6/1/2017,8000,78617
6/1/2017,43400,78717
6/1/2017,908600,78747
6/1/2017,492800,78746
6/1/2017,15800,78652
6/1/2017,18200,78747
6/1/2017,26300,78660
6/1/2017,493800,78731
6/1/2017,132000,78722
6/1/2017,597700,78705
6/1/2017,4216700,78729
6/1/2017,6500,78617
6/1/2017,61500,78754
6/1/2017,4505500,78704
6/1/2017,12219300,78752
6/1/2017,9542500,78705
6/1/2017,593500,78757
6/1/2017,1252500,78751
6/1/2017,59704800,78703
6/1/2017,11976700,78746
6/1/2017,9714100,78748
6/1/2017,19083200,78741
6/1/2017,3147900,78736
6/1/2017,40818300,78758
6/1/2017,64092300,78750
6/1/2017,5502500,78756
6/1/2017,66678300,78731
6/1/2017,16119400,78751
6/1/2017,48633500,78704
6/1/2017,214100,78742
6/1/2017,13546500,78703
6/1/2017,290900,78756
6/1/2017,641000,78703
6/1/2017,40005100,78727
6/1/2017,9134500,78737
6/1/2017,66965400,78748
6/1/2017,52214800,78758
6/1/2017,21948600,78726
6/1/2017,35404000,78723
6/1/2017,74328800,78759
6/1/2017,8205200,78722
6/1/2017,51738800,78704
6/1/2017,21878000,78748
6/1/2017,3178700,78754
6/1/2017,12923400,78751
6/1/2017,21400,78732
6/1/2017,13957500,78750
6/1/2017,48884500,78744
6/1/2017,4518600,78721
6/1/2017,4216500,78617
6/1/2017,4665900,78660
6/1/2017,15726500,78701
6/1/2017,21389400,78735
6/1/2017,11922900,78756
6/1/2017,746100,78742
6/1/2017,19926100,78754
6/1/2017,4113700,78652
6/1/2017,631000,78701
6/1/2017,5651400,78730
6/1/2017,5194000,78749
6/1/2017,14085900,78757
7/1/2017,25197800,78748
7/1/2017,41296500,78759
7/1/2017,1709400,78719
7/1/2017,17510600,78749
7/1/2017,10766300,78722
7/1/2017,50478800,78758
7/1/2017,3827600,78725
7/1/2017,19264200,78752
7/1/2017,11779900,78735
7/1/2017,14148900,78752
7/1/2017,50559900,78753
7/1/2017,18935200,78754
7/1/2017,4783600,78660
7/1/2017,2618600,78653
7/1/2017,20758500,78741
7/1/2017,14093200,78701
7/1/2017,90270400,78750
7/1/2017,325900,78756
7/1/2017,15315700,78756
7/1/2017,6009900,78756
7/1/2017,1762500,78750
7/1/2017,94725500,78759
7/1/2017,689300,78757
7/1/2017,30941000,78735
7/1/2017,90358100,78749
7/1/2017,4677000,78721
7/1/2017,4945600,78652
7/1/2017,23329000,78724
7/1/2017,29601800,78726
7/1/2017,46689400,78758
7/1/2017,12931000,78702
7/1/2017,63300,78717
7/1/2017,90100,78652
7/1/2017,717900,78746
7/1/2017,75500,78745
7/1/2017,13940300,78726
7/1/2017,20500,78653
7/1/2017,3044400,78613
7/1/2017,50700,78724
7/1/2017,2779200,78747
7/1/2017,233100,78725
7/1/2017,268800,78721
7/1/2017,3174300,78722
7/1/2017,1000,78738
7/1/2017,9200,78723
7/1/2017,18300,78736
7/1/2017,3091900,78660
7/1/2017,22187400,78729
7/1/2017,73500,78756
7/1/2017,858600,78705
7/1/2017,10100,78617
7/1/2017,19900,78747
7/1/2017,13100,78727
7/1/2017,128500,78742
7/1/2017,3313000,78613
7/1/2017,80400,78750
7/1/2017,1285800,78702
7/1/2017,8229300,78747
7/1/2017,47800,78653
7/1/2017,336700,78719
7/1/2017,10900,78729
7/1/2017,30400,78749
7/1/2017,0,78725
7/1/2017,735300,78731
7/1/2017,12500,78753
7/1/2017,134400,78751
7/1/2017,4728000,78735
7/1/2017,2401900,78736
7/1/2017,5203700,78729
7/1/2017,51900,78744
7/1/2017,3744800,78728
7/1/2017,12652300,78717
7/1/2017,112700,78739
7/1/2017,7900,78737
7/1/2017,900,78702
7/1/2017,107000,78652
7/1/2017,2900,78722
7/1/2017,6986700,78726
7/1/2017,191400,78759
7/1/2017,28400,78660
7/1/2017,1274100,78731
7/1/2017,10600,78617
7/1/2017,421200,78724
7/1/2017,31500,78754
7/1/2017,100800,78701
7/1/2017,7774800,78717
7/1/2017,11600,78728
7/1/2017,80000,78757
7/1/2017,79300,78733
7/1/2017,64100,78726
7/1/2017,29300,78748
7/1/2017,55800,78758
7/1/2017,231200,78722
7/1/2017,224000,78730
7/1/2017,52000,78741
7/1/2017,1252000,78736
7/1/2017,3508700,78741
7/1/2017,5249200,78704
7/1/2017,23801200,78723
7/1/2017,7400,78721
7/1/2017,366500,78704
7/1/2017,1091300,78701
7/1/2017,9556000,78728
7/1/2017,134500,78705
7/1/2017,590600,78723
7/1/2017,4284400,78744
7/1/2017,12384800,78724
7/1/2017,1199300,78746
7/1/2017,1741100,78703
7/1/2017,8500,78732
7/1/2017,4637800,78758
7/1/2017,795900,78703
7/1/2017,8362500,78727
7/1/2017,3704800,78754
7/1/2017,1662200,78730
7/1/2017,45895000,78757
7/1/2017,1899400,78759
7/1/2017,785100,78742
7/1/2017,1120600,78751
7/1/2017,56885200,78753
7/1/2017,63458200,78746
7/1/2017,18688800,78751
7/1/2017,6915400,78745
7/1/2017,57401200,78704
7/1/2017,4960800,78753
7/1/2017,6216200,78749
7/1/2017,208600,78752
7/1/2017,85070300,78748
7/1/2017,34149600,78745
7/1/2017,12107700,78660
7/1/2017,32254300,78747
7/1/2017,13658200,78703
7/1/2017,791900,78701
7/1/2017,12903900,78750
7/1/2017,59898500,78704
7/1/2017,59187600,78717
7/1/2017,41438900,78723
7/1/2017,21820100,78736
7/1/2017,41924100,78730
7/1/2017,15713900,78737
7/1/2017,32881200,78705
7/1/2017,28467000,78702
7/1/2017,5060200,78617
7/1/2017,12725400,78751
7/1/2017,32920700,78744
7/1/2017,11268900,78748
7/1/2017,50726300,78727
7/1/2017,285500,78653
7/1/2017,30608100,78754
7/1/2017,14444000,78746
7/1/2017,5259600,78730
7/1/2017,22107700,78617
7/1/2017,74124900,78703
7/1/2017,15378600,78757
7/1/2017,15470800,78721
7/1/2017,17287400,78731
7/1/2017,56402400,78744
7/1/2017,284900,78742
7/1/2017,87772100,78731
7/1/2017,23854800,78727
7/1/2017,83856800,78745
7/1/2017,77092000,78741
7/1/2017,7380100,78728
7/1/2017,10969300,78705
7/1/2017,65749000,78739
7/1/2017,31547400,78729
8/1/2017,23829800,78727
8/1/2017,3071600,78660
8/1/2017,63065600,78704
8/1/2017,13988100,78746
8/1/2017,5685500,78753
8/1/2017,1978000,78719
8/1/2017,924100,78701
8/1/2017,1349200,78701
8/1/2017,329800,78742
8/1/2017,73859600,78741
8/1/2017,6598900,78745
8/1/2017,46698000,78758
8/1/2017,14922400,78721
8/1/2017,29178800,78702
8/1/2017,106047100,78731
8/1/2017,22419900,78617
8/1/2017,99497600,78749
8/1/2017,50393900,78757
8/1/2017,90042600,78745
8/1/2017,85120200,78739
8/1/2017,5410900,78652
8/1/2017,32842900,78745
8/1/2017,51434500,78758
8/1/2017,7689100,78728
8/1/2017,5033500,78660
8/1/2017,77518700,78746
8/1/2017,19373500,78751
8/1/2017,12138300,78702
8/1/2017,5850900,78704
8/1/2017,7600,78729
8/1/2017,150400,78745
8/1/2017,20800,78753
8/1/2017,6631700,78726
8/1/2017,173900,78751
8/1/2017,43300,78717
8/1/2017,1305900,78731
8/1/2017,24700,78754
8/1/2017,107500,78652
8/1/2017,131300,78759
8/1/2017,114000,78758
8/1/2017,14500,78728
8/1/2017,12656900,78724
8/1/2017,196200,78653
8/1/2017,3119400,78613
8/1/2017,5840200,78729
8/1/2017,12255300,78726
8/1/2017,14300,78727
8/1/2017,70100,78726
8/1/2017,53400,78725
8/1/2017,409900,78719
8/1/2017,260200,78730
8/1/2017,1962700,78736
8/1/2017,36100,78749
8/1/2017,110200,78733
8/1/2017,569300,78723
8/1/2017,1376400,78736
8/1/2017,50500,78757
8/1/2017,18900,78653
8/1/2017,44500,78724
8/1/2017,37800,78748
8/1/2017,52000,78750
8/1/2017,1423800,78746
8/1/2017,106100,78742
8/1/2017,8491700,78717
8/1/2017,7700,78617
8/1/2017,1200,78752
8/1/2017,328100,78704
8/1/2017,370100,78721
8/1/2017,1460200,78702
8/1/2017,88300,78741
8/1/2017,3600,78723
8/1/2017,42000,78701
8/1/2017,122900,78756
8/1/2017,1000,78738
8/1/2017,66600,78744
8/1/2017,881200,78731
8/1/2017,0,78722
8/1/2017,2233300,78747
8/1/2017,831500,78746
8/1/2017,4550300,78613
8/1/2017,9645800,78728
8/1/2017,24300,78652
8/1/2017,0,78725
8/1/2017,4304800,78744
8/1/2017,10900,78747
8/1/2017,184900,78705
8/1/2017,13084000,78717
8/1/2017,4299100,78728
8/1/2017,31000,78660
8/1/2017,38700,78702
8/1/2017,4857100,78735
8/1/2017,7918400,78747
8/1/2017,1997800,78703
8/1/2017,26000,78736
8/1/2017,3400,78617
8/1/2017,2624400,78741
8/1/2017,264200,78739
8/1/2017,12100,78653
8/1/2017,1025500,78705
8/1/2017,8200,78721
8/1/2017,1156900,78724
8/1/2017,228100,78722
8/1/2017,6700,78737
8/1/2017,906700,78742
8/1/2017,55516100,78744
8/1/2017,7112900,78749
8/1/2017,41953400,78759
8/1/2017,12629700,78660
8/1/2017,12079700,78751
8/1/2017,23507100,78724
8/1/2017,4202700,78758
8/1/2017,55615100,78727
8/1/2017,9892000,78735
8/1/2017,42166700,78723
8/1/2017,1078300,78703
8/1/2017,17489100,78749
8/1/2017,35790600,78747
8/1/2017,2188700,78759
8/1/2017,12374100,78705
8/1/2017,360500,78756
8/1/2017,55924200,78717
8/1/2017,3494300,78725
8/1/2017,94965400,78748
8/1/2017,2438200,78750
8/1/2017,6700,78732
8/1/2017,96012000,78759
8/1/2017,14251700,78752
8/1/2017,21196800,78729
8/1/2017,31920000,78744
8/1/2017,30802500,78726
8/1/2017,19131500,78731
8/1/2017,4601500,78721
8/1/2017,82022500,78703
8/1/2017,2613500,78722
8/1/2017,21885900,78736
8/1/2017,14759900,78757
8/1/2017,23240100,78723
8/1/2017,2503100,78653
8/1/2017,31002500,78729
8/1/2017,4970300,78617
8/1/2017,204800,78752
8/1/2017,50371000,78753
8/1/2017,18461900,78754
8/1/2017,14880400,78701
8/1/2017,14211800,78737
8/1/2017,9696800,78727
8/1/2017,669500,78757
8/1/2017,43247700,78730
8/1/2017,5113200,78730
8/1/2017,12804500,78748
8/1/2017,29989800,78705
8/1/2017,16578500,78750
8/1/2017,80766800,78750
8/1/2017,3870400,78754
8/1/2017,1296400,78751
8/1/2017,2045200,78730
8/1/2017,21248700,78748
8/1/2017,54575600,78753
8/1/2017,4428200,78756
8/1/2017,53087200,78704
